timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
35350988,-0.03225592,0.0016094572,0.0054512136,4049,0,0.013148919,0.10779852,-8.620681,4025,0
35354997,-0.035210304,0.0048904526,-0.0017104818,4009,0,0.059291612,0.144879,-6.0522857,4049,0
35358843,-0.026265044,0.003932966,-0.0064219567,3846,0,0.048271794,0.24399482,-4.420719,4009,0
35366205,-0.015652968,-0.0045345905,0.0007187237,7362,0,0.01679309,0.22869055,-3.8199322,3846,0
35371060,-0.006646588,-0.01206778,-0.0018667573,4855,0,0.043702587,0.2250618,-3.7225792,7362,0
35375051,-0.00034815967,-0.014866629,-0.006015367,3991,0,0.06856871,0.24727438,-3.7388122,4855,0
35379007,-0.0034760751,-0.014397478,-0.0048387684,3956,0,0.049672343,0.17465946,-3.7202637,3991,0
35383083,-0.0029367106,-0.008673084,-0.0048458446,4076,0,0.029092185,0.16792354,-3.881735,3956,0
35387099,0.004130032,-0.008586117,0.0023557225,4016,0,0.083846316,0.22640482,-3.8437583,4076,0
35391263,0.0094344,-0.006616461,-0.00057267305,4164,0,0.02280624,0.2371653,-3.8248122,4016,0
35395016,0.01855363,-0.008100813,-0.0065330192,3753,0,0.007333907,0.1772508,-3.8904238,4164,0
35398957,0.02257738,-0.014508495,-0.0037462646,3941,0,0.02041991,0.1898845,-3.899742,3753,0
35403481,0.011841869,-0.006333928,-0.0015349144,4524,0,0.031694096,0.17606297,-5.1657944,3941,0
35407051,-0.0029125393,-0.0035858038,0.00036217782,3570,0,0.102269016,0.026993066,-7.9972453,4524,0
35411212,-0.021358008,-0.006303713,0.0029940302,4161,0,0.041775893,-0.08942068,-11.169337,3570,0
35415050,-0.037279326,-0.005193588,0.0029869804,3838,0,-0.0045510307,-0.122616515,-13.574259,4161,0
35419003,-0.040280484,-5.656387e-05,0.004595245,3953,0,0.013395565,-0.20824842,-14.929872,3838,0
35422939,-0.04276715,0.0064830035,-0.0005865836,3936,0,-0.047944766,-0.2681291,-15.342674,3953,0
35427014,-0.042434182,0.007289685,-0.0028155283,4075,0,-0.03880592,-0.23176315,-15.273201,3936,0
35431021,-0.038844593,0.009908787,-0.0011888817,4007,0,-0.033622004,-0.16370825,-15.175778,4075,0
35434864,-0.042317785,0.004626338,-0.0026489492,3843,0,-0.07120705,-0.15081806,-15.177446,4007,0
35438843,-0.037919898,0.0031025403,0.00046045182,3979,0,-0.052374054,-0.14084323,-15.143761,3843,0
35442836,-0.034068245,0.0042123487,-0.0005354879,3993,0,-0.06669888,-0.08550225,-14.977822,3979,0
35446836,-0.038667906,0.001118508,-0.003221262,4000,0,-0.04041765,-0.062237393,-14.983914,3993,0
35450989,-0.041775186,0.0049483306,-0.00085853814,4153,0,-0.04602481,-0.041636694,-15.010521,4000,0
35454783,-0.041228518,0.007349721,0.0042296136,3794,0,-0.024483507,-0.056596626,-15.051248,4153,0
35458779,-0.036480527,0.005773652,0.005174688,3996,0,-0.032126926,-0.112710886,-15.059964,3794,0
35466804,-0.028028985,0.005917576,0.0070613762,8025,0,-0.026428863,-0.14502718,-14.918065,3996,0
35470654,-0.023246227,0.010007497,0.001862604,3850,0,0.03864345,-0.05750354,-14.414017,8025,0
35474522,-0.029455753,0.0080292905,-0.0007430919,3868,0,0.002137253,0.047128037,-12.534592,3850,0
35478522,-0.02708527,0.0075723133,0.0038473508,4000,0,-0.042072672,0.055449992,-9.639777,3868,0
35482560,-0.021101253,0.009345359,-6.310773e-05,4038,0,-0.008669283,0.13310601,-7.0571384,4000,0
35486598,-0.016356824,0.0045712995,0.0007410628,4038,0,0.07325945,0.26224312,-5.5525217,4038,0
35490575,-0.0057125185,-0.004266477,0.006627732,3977,0,0.058923144,0.25183272,-4.877689,4038,0
35494508,0.0012799703,-0.004790788,-0.0010915754,3933,0,-0.033659477,0.25053254,-4.6688194,3977,0
35498479,0.012803286,0.0012671996,-0.006580163,3971,0,-0.02486616,0.24176441,-4.657421,3933,0
35502528,0.025850482,-0.006351316,-0.0019604662,4049,0,0.068353504,0.22831883,-4.7498994,3971,0
35506546,0.029939871,-0.011707635,-0.00092241337,4018,0,0.047122706,0.26034504,-4.918503,4049,0
35510681,0.033775236,-0.014412591,0.0014505853,4135,0,-0.027645137,0.20876819,-4.7608385,4018,0
35514443,0.038448464,-0.014319545,0.0062818862,3762,0,0.0018967969,0.19307594,-4.6917796,4135,0
35518436,0.037728157,-0.006275482,0.001966325,3993,0,0.009028403,0.19189495,-4.8580127,3762,0
35522479,0.041906472,-0.012833494,-0.0014943617,4043,0,0.04877268,0.20550439,-4.8764954,3993,0
35526301,0.047260385,-0.018605279,0.0016619061,3822,0,0.03816447,0.20295715,-4.776279,4043,0
35530532,0.05532569,-0.01970458,-0.0020740968,4231,0,-0.05052386,0.21546584,-4.8810477,3822,0
35534285,0.060868938,-0.021344913,-0.0027870117,3753,0,-0.013397622,0.21631846,-5.0601315,4231,0
35538438,0.054991774,-0.017559612,-0.0026127163,4153,0,0.012868223,0.22476108,-5.2101593,3753,0
35542415,0.049281176,-0.016508322,-0.006891631,3977,0,-0.0005058479,0.24741794,-5.1925483,4153,0
35546480,0.047168408,-0.01946909,-0.0055298083,4065,0,-0.020349681,0.1411984,-5.835568,3977,0
35550514,0.031487595,-0.017561005,0.0025949872,4034,0,-0.06350637,0.04680617,-8.528778,4065,0
35554427,0.004288597,-0.010871247,0.0023761133,3913,0,-0.07083428,-0.11590242,-12.070237,4034,0
35558232,-0.02155881,-0.004407638,-0.006573592,3805,0,-0.08436457,-0.23559037,-14.561522,3913,0
35562439,-0.03507639,0.0006725905,-0.0008427522,4207,0,-0.11377781,-0.24190523,-15.873503,3805,0
35566236,-0.037106562,0.0027585593,0.007826176,3797,0,-0.1166844,-0.27905387,-16.429857,4207,0
35570491,-0.039904434,0.0028222871,0.0012305941,4255,0,-0.06509532,-0.25620288,-16.538073,3797,0
35574414,-0.04835172,0.0013156916,-0.0077988924,3923,0,-0.016047534,-0.26052713,-16.625021,4255,0
35578297,-0.053843424,0.005850838,-0.0051709334,3883,0,0.012653676,-0.2977642,-16.684875,3923,0
35582269,-0.04796345,0.010468141,-0.00027415762,3972,0,0.04695496,-0.25091726,-16.458866,3883,0
35586251,-0.048479665,0.01003978,0.0030487664,3982,0,0.012780242,-0.168636,-16.284826,3972,0
35591019,-0.047978953,0.012406992,0.002767766,4768,0,0.008581286,-0.111229315,-16.175293,3982,0
35594206,-0.036608238,0.009813447,0.0004339118,3187,0,0.04338222,-0.16666187,-16.008629,4768,0
35598187,-0.03392483,0.0064069964,-0.00024296832,3981,0,0.03328298,-0.23491842,-15.924899,3187,0
35602261,-0.03770649,0.010991022,-0.0019242102,4074,0,0.025464823,-0.15175505,-15.680049,3981,0
35606125,-0.033121202,0.0092410995,-0.0007090319,3864,0,-0.010598127,-0.049356088,-13.897083,4074,0
35610199,-0.029388823,0.007518379,-0.0040761023,4074,0,-0.020237215,0.009945855,-10.823424,3864,0
35614135,-0.02403289,0.010292969,-0.0010896644,3936,0,0.035689566,0.1514174,-8.288079,4074,0
35618187,-0.012581393,0.009583174,0.0041346694,4052,0,-0.0017575958,0.20465921,-6.796054,3936,0
35622092,-0.0014814661,-0.0018431381,0.0017377347,3905,0,-0.009642124,0.21391393,-6.196261,4052,0
35627340,0.003311226,-0.009571373,0.0024795693,5248,0,0.009541053,0.30239028,-6.038752,3905,0
35631209,0.009812042,-0.008997666,0.004502974,3869,0,0.03198022,0.23434058,-5.941727,5248,0
35635214,0.024965404,-0.013822752,0.006829878,4005,0,0.04177549,0.19595,-5.971576,3869,0
35639065,0.039844777,-0.013080216,-0.00055693765,3851,0,0.027745632,0.26602948,-6.0199347,4005,0
35643049,0.04231215,-0.012412697,0.0005229249,3984,0,0.0067515043,0.22660796,-5.9771852,3851,0
35647101,0.04283819,-0.01886902,0.0078056776,4052,0,0.025871001,0.20781173,-5.9310193,3984,0
35651268,0.0548797,-0.015300677,0.007570112,4167,0,0.03697084,0.265567,-5.809946,4052,0
35654973,0.06352465,-0.011534202,0.009018506,3705,0,-0.029824164,0.22770709,-5.771423,4167,0
35658971,0.06923249,-0.01799476,0.007112368,3998,0,0.021178499,0.16714874,-5.7946467,3705,0
35662941,0.07590411,-0.01659616,0.00070294976,3970,0,0.009399259,0.14551568,-5.7808123,3998,0
35667344,0.077393614,-0.015911935,-0.00013047853,4403,0,-0.0038801658,0.1525396,-5.7950516,3970,0
35671084,0.074273765,-0.015174256,-0.002222413,3740,0,0.053181797,0.17320788,-5.890671,4403,0
35674919,0.077070646,-0.01689554,-0.0057287836,3835,0,0.014847646,0.15434979,-6.00151,3740,0
35678971,0.075438485,-0.017803842,0.0019978902,4052,0,0.03918547,0.16202998,-6.2111335,3835,0
35682880,0.07314525,-0.018987026,0.0013686339,3909,0,0.037433002,0.17790501,-6.408163,4052,0
35687215,0.07562677,-0.019409658,-0.0027467997,4335,0,-0.022012196,0.24095574,-6.528083,3909,0
35691069,0.066988,-0.014306046,-0.0036073872,3854,0,0.0010951498,0.29379597,-6.6618986,4335,0
35695118,0.056183264,-0.015644386,-0.006545228,4049,0,0.009063375,0.24864276,-6.7034073,3854,0
35699426,0.048582695,-0.018617671,0.0005777112,4308,0,-0.022248946,0.25151002,-6.7713737,4049,0
35703034,0.03805041,-0.011544161,0.0028116347,3608,0,0.016342232,0.2340504,-6.9770246,4308,0
35706953,0.022175089,-0.0049916003,0.0021839375,3919,0,-0.006871831,0.122634664,-8.582871,3608,0
35710987,0.00070365873,-0.0010156067,0.0034172821,4034,0,-0.027254077,-0.035344884,-11.840442,3919,0
35714799,-0.023981776,0.00070741744,-0.0040509608,3812,0,0.0048182234,-0.21224618,-15.087796,4034,0
35718823,-0.044288486,0.00059837074,-0.008280514,4024,0,-0.09204002,-0.32046273,-17.118214,3812,0
35722784,-0.05883995,0.0079279225,-0.007449166,3961,0,-0.10220131,-0.35600308,-17.934542,4024,0
35726781,-0.057527672,0.012111598,-0.007921873,3997,0,-0.020588798,-0.42605087,-18.251566,3961,0
35731044,-0.053972688,0.0075884806,-0.006128479,4263,0,-0.055336755,-0.40543306,-18.252945,3997,0
35734802,-0.054330036,0.009552066,0.0005425218,3758,0,-0.12311405,-0.30307424,-18.15051,4263,0
35738865,-0.051923927,0.012050556,-0.002622544,4063,0,-0.09686168,-0.307434,-18.01473,3758,0
35742786,-0.051513463,0.005366665,-0.0038880021,3921,0,-0.111442894,-0.2929561,-17.876768,4063,0
35747775,-0.04976756,0.004354189,0.003920955,4989,0,-0.061594673,-0.2565267,-17.523453,3921,0
35750902,-0.04789102,0.0083070565,-0.0010706943,3127,0,0.014239912,-0.20035522,-15.751452,4989,0
35754760,-0.039199416,0.011099823,-0.0038193257,3858,0,0.021715015,-0.082332805,-12.743558,3127,0
35758766,-0.030418355,0.009985929,0.00070307654,4006,0,0.03444906,0.0405691,-10.311574,3858,0
35762811,-0.02778599,0.0094236825,0.004116384,4045,0,0.029242251,0.13258469,-8.825835,4006,0
35766776,-0.02169228,0.0030252358,0.0012550654,3965,0,-0.0123918345,0.19661759,-8.046471,4045,0
35770994,-0.022223292,0.002660622,-0.004742455,4218,0,-0.0018523039,0.24034216,-7.826697,3965,0
35774779,-0.022518398,0.0026954417,-0.0036001988,3785,0,0.05390231,0.20847942,-7.8000784,4218,0
35778776,-0.0068920404,-0.0029260826,-0.0050294898,3997,0,0.052359823,0.16752705,-7.8421564,3785,0
35782799,0.0004769712,-0.0017875043,-0.0025353697,4023,0,0.08317351,0.19426733,-7.8937716,3997,0
35786926,0.01127843,-0.0009465484,-0.0021529489,4127,0,0.058065448,0.2419462,-7.6897144,4023,0
35790919,0.02164561,-0.0017876995,-0.0022966918,3993,0,0.008001406,0.2906077,-7.4580293,4127,0
35795303,0.028496055,-0.006456902,0.0056065274,4384,0,0.061338,0.2775545,-7.558565,3993,0
35798780,0.035285827,-0.01240848,0.008699003,3477,0,0.107416175,0.27760476,-7.533238,4384,0
35802768,0.03459603,-0.010031105,0.004036074,3988,0,0.0583625,0.2720608,-7.4760075,3477,0
35807310,0.0463039,-0.011338595,0.0033946403,4542,0,0.06280993,0.24777764,-7.4277244,3988,0
35810908,0.056719426,-0.018345734,0.0004098775,3598,0,0.09884162,0.2578043,-7.3582835,4542,0
35814768,0.055925194,-0.014261308,-0.005530132,3860,0,0.07204184,0.26483196,-7.5705843,3598,0
35818771,0.06299916,-0.005650817,0.0014750437,4003,0,0.09287925,0.25890246,-7.678706,3860,0
35822779,0.06952113,-0.0056414707,0.003266008,4008,0,0.10317027,0.22561105,-7.6793094,4003,0
35826668,0.06736687,-0.0057273437,0.0034726355,3889,0,0.040249195,0.23780632,-7.8148956,4008,0
35830782,0.06855005,-0.0063981684,0.004911296,4114,0,0.040974073,0.22350937,-7.8494697,3889,0
35834670,0.0653303,-0.013288647,0.004939053,3888,0,0.05568521,0.19755548,-7.925206,4114,0
35838668,0.057959076,-0.014040098,0.0075823134,3998,0,0.052614614,0.18990998,-8.059744,3888,0
35842580,0.052530624,-0.0070684534,0.003987482,3912,0,0.0466337,0.21072218,-8.158056,3998,0
35846700,0.044680975,-0.007080344,0.00016969703,4120,0,0.033652913,0.24890107,-8.178642,3912,0
35850768,0.034243505,-0.008376202,-0.0025178483,4068,0,0.08324477,0.21513037,-8.2860985,4120,0
35854704,0.030957708,-0.00801969,0.0029187622,3936,0,0.032669604,0.23703475,-8.4054165,4068,0
35858668,0.02759836,-0.0016740211,0.008744534,3964,0,0.024463333,0.26000935,-8.448272,3936,0
35862570,0.011479163,0.002732318,0.004779005,3902,0,0.058943447,0.23841743,-8.502339,3964,0
35866770,-0.006790357,-0.003513746,0.003674412,4200,0,-0.01646607,0.20095386,-8.63832,3902,0
35874548,-0.023704384,0.0036782592,0.00038644398,7778,0,-0.013722319,0.16377887,-8.920095,4200,0
35878520,-0.040270474,0.009880754,-0.0009140821,3972,0,0.028361198,0.18870181,-9.042923,7778,0
35882515,-0.04664567,0.004661466,0.006502102,3995,0,0.0353978,0.25766376,-9.088592,3972,0
35886523,-0.048946712,0.011822052,0.0009683769,4008,0,-0.0091558285,0.31366014,-9.1048975,3995,0
35890639,-0.060186956,0.016325507,-0.0028618248,4116,0,-0.004374662,0.26467583,-9.146082,4008,0
35894524,-0.07582474,0.011427467,0.0014341961,3885,0,0.07453561,0.19378778,-9.32338,4116,0
35898515,-0.08535169,0.012575356,0.0049633677,3991,0,0.03137482,0.23801245,-9.57682,3885,0
35902536,-0.08625163,0.01405979,0.003937437,4021,0,0.030013464,0.2317853,-9.740787,3991,0
35906537,-0.09307048,0.015247767,-0.005654671,4001,0,0.07311561,0.17352754,-9.812567,4021,0
35910593,-0.0953738,0.02390046,-0.002468803,4056,0,0.0029033497,0.20303963,-9.799119,4001,0
35914535,-0.09046311,0.030999547,-0.0015534485,3942,0,-0.053779174,0.24676016,-9.847005,4056,0
35920887,-0.09567942,0.026808616,-0.002646948,6352,0,-0.057550594,0.26957688,-10.00458,3942,0
35926533,-0.10270854,0.02891472,-0.0019836158,5646,0,-0.03191916,0.22065428,-10.207129,6352,0
35930537,-0.10142758,0.031210927,-0.0066504856,4004,0,-0.040726732,0.21898443,-10.276414,5646,0
35934525,-0.09532117,0.030443063,-0.0044148746,3988,0,-0.052225694,0.20767479,-10.3642845,4004,0
35938535,-0.09327486,0.026769646,-0.005271164,4010,0,-0.037111282,0.16786265,-10.498956,3988,0
35942438,-0.08541615,0.023809465,-0.0017195324,3903,0,-0.016227745,0.20147528,-10.549843,4010,0
35946522,-0.078754194,0.029162228,-0.00013871382,4084,0,-0.015672933,0.19666849,-10.638899,3903,0
35950544,-0.0738312,0.029147526,0.0014971921,4022,0,0.038033582,0.18788604,-10.728233,4084,0
35954304,-0.06488996,0.022675082,0.007017028,3760,0,0.1147756,0.22342205,-10.770963,4022,0
35958297,-0.053076632,0.0139753455,0.00030358095,3993,0,0.028347958,0.24358723,-10.760896,3760,0
35962465,-0.044999883,0.016612452,-0.0075531392,4168,0,0.028326668,0.2522445,-10.773226,3993,0
35966425,-0.042847477,0.015657255,-0.008728917,3960,0,0.11192614,0.262124,-10.914253,4168,0
35970515,-0.033741876,0.013169728,-0.0060444064,4090,0,0.078017056,0.2766286,-11.036933,3960,0
35974454,-0.01809541,0.013930294,0.0006052097,3939,0,0.046619356,0.28798553,-11.108127,4090,0
35978217,-0.0045236014,0.006456116,0.0045965915,3763,0,0.00062223524,0.26670253,-11.2543745,3939,0
35982211,0.0012789394,0.007848065,0.0028833554,3994,0,0.036563907,0.23949268,-11.341394,3763,0
35986476,0.008685793,0.006462105,0.0020131508,4265,0,0.07189106,0.27229738,-11.229317,3994,0
35990567,0.015769906,0.0010727484,0.0039043622,4091,0,0.0027134866,0.24551824,-11.086467,4265,0
35994238,0.011485037,0.0010065752,-0.0016292349,3671,0,0.044709958,0.15569964,-11.194335,4091,0
35998173,0.009862895,0.0038797648,-0.001572399,3935,0,0.110741824,0.22354774,-11.352082,3671,0
36002147,0.019160632,0.0044171,0.0017266162,3974,0,0.071875736,0.28906304,-11.412722,3935,0
36006180,0.022419326,-0.004086345,0.0012858282,4033,0,0.05900253,0.20603482,-11.32379,3974,0
36010515,0.015861977,-0.0036297692,0.004927992,4335,0,0.05418094,0.21170144,-11.402119,4033,0
36014283,0.009785494,0.0021846204,7.466737e-05,3768,0,0.04355315,0.27120224,-11.54007,4335,0
36018164,0.013022133,0.0028430575,0.0018678615,3881,0,0.031915832,0.22072954,-11.579943,3768,0
36022195,0.014770369,0.003255777,0.008888349,4031,0,0.036933094,0.24326134,-11.5582485,3881,0
36026117,0.0011796012,0.0010131312,0.0045499313,3922,0,0.014185251,0.25426522,-11.5514,4031,0
36030150,-0.0028621086,-0.0030624256,-0.0036394543,4033,0,0.0011459962,0.23426752,-11.6286955,3922,0
36034093,-0.0057245973,-0.0035184936,-0.002954662,3943,0,0.018109322,0.29151604,-11.6254635,4033,0
36039087,-0.020362858,0.0016506636,0.0050519523,4994,0,0.030074174,0.21681093,-11.617636,3943,0
36043042,-0.032356575,0.007936647,0.0033810067,3955,0,0.033620913,0.2060334,-11.516407,4994,0
36047044,-0.034254897,0.009817448,-0.0054757614,4002,0,-0.014185511,0.21604697,-11.471388,3955,0
36051324,-0.035351973,0.013147966,-0.00215509,4280,0,0.015045997,0.14174418,-11.505703,4002,0
36055097,-0.04407873,0.014865695,0.0011502125,3773,0,-0.010346189,0.18281534,-11.574402,4280,0
36059096,-0.05163435,0.01567444,0.00021084398,3999,0,-0.005772766,0.17539485,-11.666662,3773,0
36062996,-0.059590895,0.019445946,0.0009914938,3900,0,0.07041506,0.14166763,-11.617842,3999,0
36067104,-0.06630544,0.019093294,0.0032278367,4108,0,0.009399177,0.14299634,-11.514029,3900,0
36071014,-0.07743929,0.018323952,0.0026218356,3910,0,-0.026925124,0.1708046,-11.450193,4108,0
36075681,-0.08349792,0.016892137,-0.004352847,4667,0,-0.018702462,0.2331169,-11.5703,3910,0
36078949,-0.07974073,0.022303805,-0.005340791,3268,0,-0.05686295,0.19712003,-11.691517,4667,0
36082948,-0.077429585,0.024771493,-0.0049844203,3999,0,-0.06260215,0.13474327,-11.643775,3268,0
36086957,-0.08079358,0.018895352,-0.003312816,4009,0,-0.010982495,0.15681541,-11.551966,3999,0
36091289,-0.08182183,0.02192789,-0.002979052,4332,0,0.023714093,0.16090241,-11.455973,4009,0
36094952,-0.08507876,0.024773424,-0.007359101,3663,0,-0.002662096,0.19901362,-11.425157,4332,0
36099011,-0.090689875,0.02497558,-0.005959466,4059,0,0.002303198,0.21325552,-11.4380045,3663,0
36102883,-0.08387748,0.025107183,-0.0013045326,3872,0,0.045132592,0.18607894,-11.617069,4059,0
36106875,-0.07462052,0.024362404,0.0047874204,3992,0,0.05594813,0.18809064,-11.763153,3872,0
36111089,-0.06811205,0.023525614,0.0057156333,4214,0,0.04124443,0.16076215,-11.711031,3992,0
36114934,-0.066815674,0.014127799,-0.0016597044,3845,0,0.055943746,0.21596992,-11.631215,4214,0
36118853,-0.06664531,0.0075926078,-0.0041856985,3919,0,0.051576663,0.26439887,-11.63512,3845,0
36122855,-0.057568006,0.008125322,-0.0012553708,4002,0,0.061183795,0.24933934,-11.744759,3919,0
36126854,-0.04097104,0.012967374,-0.0005284532,3999,0,0.098489486,0.2519293,-11.786583,4002,0
36130981,-0.034025382,0.015551178,0.0036768918,4127,0,0.067450345,0.28200832,-11.642001,3999,0
36135313,-0.027562609,0.007105117,0.00479367,4332,0,-0.0015815627,0.2347608,-11.514885,4127,0
36138789,-0.018888444,0.0044020256,0.0017957062,3476,0,0.018134324,0.17282398,-11.645291,4332,0
36142781,-0.014702359,0.0010796501,-0.0026314002,3992,0,0.094756305,0.16545603,-11.728241,3476,0
36146969,-0.0067613106,0.0004888435,-0.00759645,4188,0,0.08448707,0.22180925,-11.698305,3992,0
36152375,-0.0045927525,0.0061470717,-0.0011442568,5406,0,0.08641962,0.26598528,-11.632602,4188,0
36154781,-0.0009275035,0.0016348653,0.0067915116,2406,0,0.09405003,0.26221326,-11.481932,5406,0
36158794,0.0040739174,0.00043531478,0.0064778067,4013,0,0.0417474,0.23697977,-11.575128,2406,0
36162780,0.005063037,0.0009878249,-0.00043589168,3986,0,0.07103871,0.15207863,-11.734404,4013,0
36166982,0.01234708,0.0030973358,-0.00026903694,4202,0,0.06497226,0.18653658,-11.5459795,3986,0
36170903,0.017022256,0.006210053,0.0012597445,3921,0,0.009228731,0.28457418,-11.456753,4202,0
36174828,0.010936388,0.0025665895,4.8561364e-05,3925,0,0.038835138,0.2613431,-11.467974,3921,0
36178799,0.009696665,0.003284492,-0.0009290619,3971,0,0.08758068,0.23804617,-11.436266,3925,0
36182676,0.015867876,0.0030736139,-0.0034891677,3877,0,0.057119887,0.25327393,-11.603013,3971,0
36186793,0.015101843,0.0069089863,-0.002514184,4117,0,0.054908205,0.19887243,-11.568233,3877,0
36190939,0.010299895,0.0064908992,0.0031406346,4146,0,0.1128574,0.19431625,-11.390277,4117,0
36194676,0.010706411,0.0009165987,0.008015363,3737,0,0.068652645,0.1986593,-11.392125,4146,0
36198677,-4.85418e-05,0.011516725,0.008186231,4001,0,-0.0029506295,0.23102541,-11.377706,3737,0
36202676,-0.0078223,0.019290509,0.0029232996,3999,0,-0.028252061,0.22338685,-11.495234,4001,0
36206784,-0.008966121,0.020591864,-0.005301895,4108,0,0.034763765,0.14269598,-11.653361,3999,0
36210832,-0.017859152,0.022191992,-0.0049787937,4048,0,0.039176486,0.15838079,-11.537727,4108,0
36214878,-0.024775563,0.023462037,-0.0022000298,4046,0,0.031078756,0.23173283,-11.53001,4048,0
36218696,-0.031444825,0.018858936,-0.0023792477,3818,0,0.0371726,0.28593045,-11.594211,4046,0
36222560,-0.03551052,0.015742246,0.0018130256,3864,0,0.03827691,0.27937853,-11.428067,3818,0
36226677,-0.03438848,0.01709105,-0.0004300982,4117,0,0.08020003,0.28742662,-11.392748,3864,0
36230787,-0.041158304,0.014282577,-0.005518887,4110,0,0.08686081,0.30364916,-11.41556,4117,0
36234575,-0.052454207,0.017414337,-0.004377838,3788,0,0.062561974,0.23361412,-11.3932705,4110,0
36238540,-0.051932823,0.022213854,-0.0022072494,3965,0,0.042776868,0.15060176,-11.428049,3788,0
36246677,-0.04963628,0.021315234,0.004039584,8137,0,0.018941466,0.13380817,-11.449598,3965,0
36250709,-0.055661283,0.018949088,0.004936676,4032,0,0.021559233,0.19797322,-11.373758,8137,0
36254523,-0.05704477,0.021181963,0.002085781,3814,0,0.08692847,0.24138127,-11.291575,4032,0
36258678,-0.055364255,0.019230288,0.0006657559,4155,0,0.08497858,0.1875168,-11.393675,3814,0
36262547,-0.05480196,0.0170882,0.0020018774,3869,0,0.051380258,0.19520359,-11.381076,4155,0
36266602,-0.052134793,0.01611166,-0.00021956231,4055,0,0.00771318,0.26003876,-11.281921,3869,0
36270788,-0.05540571,0.009160158,-0.0010205675,4186,0,-0.0039611347,0.2089683,-11.332436,4055,0
36274527,-0.056242436,0.01382338,-0.0024425518,3739,0,0.04401977,0.22130936,-11.322543,4186,0
36278519,-0.049053296,0.012353686,-0.0010020697,3992,0,0.078271255,0.22122614,-11.396358,3739,0
36282679,-0.042606138,0.0044133198,0.0057346253,4160,0,0.041836932,0.16228801,-11.444536,3992,0
36286526,-0.039189443,0.0025184632,0.0032240965,3847,0,-0.031487104,0.18342796,-11.398718,4160,0
36290577,-0.037199475,-0.00014683892,0.00021977346,4051,0,0.022892699,0.15569514,-11.4135475,3847,0
36294619,-0.04003089,0.0014270184,0.004411323,4042,0,0.080901906,0.15561216,-11.348829,4051,0
36298471,-0.03957981,-0.0018599055,0.008482655,3852,0,0.023495615,0.19816798,-11.354858,4042,0
36302482,-0.026081122,0.0013262042,0.0010292685,4011,0,-0.026289564,0.25278193,-11.352178,3852,0
36306556,-0.014275186,0.0028940388,-0.0001705138,4074,0,0.028800616,0.21543969,-11.471844,4011,0
36310508,-0.017937144,0.002163847,0.0023838824,3952,0,0.04078329,0.21772991,-11.562515,4074,0
36314431,-0.013820157,0.0037349674,0.0017372079,3923,0,-0.0290104,0.20973055,-11.493416,3952,0
36318435,-0.009931267,0.0027773867,0.0014241042,4004,0,0.041436326,0.19332035,-11.501214,3923,0
36322563,-0.00886884,0.0052432944,0.0033539475,4128,0,0.08867082,0.24483052,-11.561842,4004,0
36326296,-0.0037846135,-0.0013676592,0.008748648,3733,0,0.088944994,0.22911476,-11.581427,4128,0
36330511,0.0013229451,-0.004336596,0.002732262,4215,0,0.08972751,0.1917675,-11.5013075,3733,0
36334279,0.002305045,-0.0005004088,-0.004988224,3768,0,-0.004290732,0.13771288,-11.519505,4215,0
36338254,-0.0053770915,-0.0048022238,-0.0050549572,3975,0,-0.04301322,0.20617624,-11.47421,3768,0
36342532,-0.0022337332,-0.0055798846,-0.0013351197,4278,0,0.04048703,0.24686565,-11.454793,3975,0
36346242,-0.00011671932,-0.0027256347,-0.0032092934,3710,0,0.08795744,0.2052111,-11.391064,4278,0
36350432,0.00051312067,-0.0016945365,-0.006981964,4190,0,0.02438961,0.25542048,-11.335925,3710,0
36354218,0.0005554768,0.00017218474,-0.0035058982,3786,0,0.03198776,0.29562837,-11.465229,4190,0
36358210,0.0009789865,-0.0043061194,0.002717745,3992,0,0.017424434,0.27588603,-11.462746,3786,0
36362269,-0.0028214077,-0.011599258,-0.00038509458,4059,0,0.007951461,0.26667604,-11.332859,3992,0
36366214,-0.005216045,-0.014385918,-0.002624184,3945,0,0.087938815,0.25265995,-11.217626,4059,0
36370225,-0.007586864,-0.009176069,-0.0002746159,4011,0,0.06363139,0.24091588,-11.244996,3945,0
36374169,-0.009054078,-0.008562667,0.002428236,3944,0,0.06533517,0.22182254,-11.409808,4011,0
36378423,-0.008325779,-0.008994602,0.0008099082,4254,0,0.093236394,0.21492602,-11.430773,3944,0
36382308,-0.014681086,-0.010963525,-0.007486222,3885,0,0.07779047,0.23091297,-11.265854,4254,0
36386256,-0.018059997,-0.01193653,-0.0070413584,3948,0,0.021590723,0.19033584,-11.374392,3885,0
36390449,-0.0184965,-0.0041630613,0.0012055079,4193,0,-0.034665003,0.22527179,-11.421061,3948,0
36394252,-0.018958865,-0.0023749454,0.005213391,3803,0,0.017334746,0.2568852,-11.244857,4193,0
36398122,-0.02707462,-0.0034659458,0.002902079,3870,0,0.058598105,0.25731027,-11.255014,3803,0
36402152,-0.036560666,-0.004924082,0.005411991,4030,0,0.0652687,0.23779768,-11.311396,3870,0
